symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
MSFT,2024-07-29,431.58,432.15,424.7,426.73,425.11,15125836,15125836,-4.85,-1.12,428.79,"July 29, 24",-0.0112
MSFT,2024-07-26,418.2,428.92,417.27,425.27,423.66,23583839,23583839,7.07,1.69,422.415,"July 26, 24",0.0169
MSFT,2024-07-25,428.8,429.8,417.51,418.4,416.81,29943800,29943800,-10.4,-2.43,423.6275,"July 25, 24",-0.0243
MSFT,2024-07-24,440.45,441.48,427.59,428.9,427.27,26805800,26805800,-11.55,-2.62,434.605,"July 24, 24",-0.0262
MSFT,2024-07-23,443.9,448.39,443.1,444.85,443.16,13107100,13107100,0.955,0.21401,445.06,"July 23, 24",0.0021401
MSFT,2024-07-22,441.79,444.6,438.91,442.94,441.26,15808800,15808800,1.15,0.2603,442.06,"July 22, 24",0.002603
MSFT,2024-07-19,433.1,441.14,432.0,437.11,435.45,20940417,20940417,4.01,0.92588,435.8375,"July 19, 24",0.0092588
MSFT,2024-07-18,444.34,444.65,434.4,440.37,438.7,20794822,20794822,-3.97,-0.89346,440.94,"July 18, 24",-0.0089346
MSFT,2024-07-17,442.59,444.85,439.18,443.52,441.84,21778000,21778000,0.93,0.21013,442.535,"July 17, 24",0.0021013
MSFT,2024-07-16,454.22,454.3,446.66,449.52,447.81,17175700,17175700,-4.7,-1.03,451.175,"July 16, 24",-0.0103
MSFT,2024-07-15,453.3,457.26,451.43,453.96,452.24,14429447,14429447,0.66,0.1456,453.9875,"July 15, 24",0.001456
MSFT,2024-07-12,454.33,456.36,450.65,453.55,451.83,16324300,16324300,-0.775,-0.17168,453.7225,"July 12, 24",-0.0017168
MSFT,2024-07-11,462.98,464.78,451.55,454.7,452.98,23111200,23111200,-8.28,-1.79,458.5025,"July 11, 24",-0.0179
MSFT,2024-07-10,461.22,466.46,458.86,466.25,464.48,18196100,18196100,5.03,1.09,463.1975,"July 10, 24",0.0109
MSFT,2024-07-09,467.0,467.33,458.0,459.54,457.8,17228507,17228507,-7.46,-1.6,462.9675,"July 09, 24",-0.016
