symbol,date,open,high,low,close,volume,quote_volume,trades_count,taker_buy_base_volume,taker_buy_quote_volume
ETHUSDT,2024-11-27,3324.74000000,3684.92000000,3302.40000000,3653.28000000,754573.64850000,2640023089.76093500,6392173,422777.04850000,1478531171.09609100
ETHUSDT,2024-11-28,3653.27000000,3661.92000000,3529.76000000,3578.79000000,560976.42500000,2014252549.70202200,5393261,281616.14450000,1011307244.12480200
ETHUSDT,2024-11-29,3578.80000000,3647.98000000,3534.28000000,3592.21000000,425493.24490000,1525999121.81963900,4240304,220911.87590000,792537823.50665000
ETHUSDT,2024-11-30,3592.22000000,3738.98000000,3568.40000000,3703.60000000,503684.74850000,1849683070.29735000,4641849,267000.57690000,980789627.35957700
ETHUSDT,2024-12-01,3703.59000000,3746.80000000,3659.20000000,3707.61000000,429089.26330000,1589850114.02591500,3667910,212029.40080000,785774029.01285500
ETHUSDT,2024-12-02,3707.61000000,3760.00000000,3554.32000000,3643.42000000,737130.56900000,2685285591.84536500,6825848,368529.34700000,1342985979.58074500
ETHUSDT,2024-12-03,3643.43000000,3670.00000000,3500.00000000,3614.51000000,678400.20320000,2439869839.02902100,5200407,376625.93000000,1355330328.94503700
ETHUSDT,2024-12-04,3614.51000000,3887.24000000,3614.51000000,3837.80000000,968744.03990000,3638907449.55176100,8222722,516513.63150000,1939427558.60474000
ETHUSDT,2024-12-05,3837.80000000,3956.00000000,3677.00000000,3785.20000000,946493.27600000,3653558567.75371200,8753645,465065.30160000,1796915310.22586500
ETHUSDT,2024-12-06,3785.21000000,4087.73000000,3777.26000000,3998.87000000,803855.11460000,3174080080.14619300,6677199,410529.41370000,1621071926.72690900
ETHUSDT,2024-12-07,3998.87000000,4024.46000000,3968.00000000,3996.22000000,283920.02000000,1134418058.86617300,2721543,141027.53580000,563531840.24221200
ETHUSDT,2024-12-08,3996.22000000,4015.58000000,3923.50000000,4004.15000000,251362.16850000,1000371580.63835900,2614587,124696.17300000,496407855.45914100
ETHUSDT,2024-12-09,4004.15000000,4006.17000000,3509.00000000,3712.00000000,939642.20010000,3566495804.12810500,8331026,434519.74420000,1650765938.05197400
ETHUSDT,2024-12-10,3712.00000000,3780.76000000,3515.89000000,3628.25000000,942206.03370000,3443114495.27366400,10461668,468842.23620000,1713256933.09975900
ETHUSDT,2024-12-11,3628.24000000,3848.64000000,3562.34000000,3831.81000000,461818.78010000,1722223536.87817700,6195364,248830.10390000,928595809.30058700
ETHUSDT,2024-12-12,3831.82000000,3987.41000000,3796.80000000,3881.61000000,572098.63430000,2239803483.57660700,7005239,284607.15510000,1114554219.24114300
ETHUSDT,2024-12-13,3881.60000000,3968.47000000,3852.94000000,3906.80000000,387765.68730000,1516942852.28518100,5124578,192195.32380000,751955442.54806600
ETHUSDT,2024-12-14,3906.80000000,3945.00000000,3825.03000000,3870.29000000,265538.94790000,1031595277.38733700,3407748,131333.82940000,510395698.45593300
ETHUSDT,2024-12-15,3870.30000000,3974.61000000,3831.50000000,3959.09000000,253833.21410000,987865003.12754300,3637695,137576.23630000,535670221.16029300
ETHUSDT,2024-12-16,3959.09000000,4107.80000000,3884.00000000,3986.24000000,673351.07230000,2686550997.11024500,7117624,357970.22610000,1428720574.04516100
ETHUSDT,2024-12-17,3986.24000000,4041.82000000,3847.96000000,3893.01000000,450825.98610000,1788532842.70075700,6874200,212006.09800000,841864072.77054100
ETHUSDT,2024-12-18,3893.01000000,3907.19000000,3617.42000000,3626.80000000,722505.06180000,2735374632.73864100,6584244,338987.74140000,1283903825.65402800
ETHUSDT,2024-12-19,3626.80000000,3720.00000000,3326.80000000,3417.01000000,1078153.48510000,3807975330.68116200,6357638,498105.40580000,1759867070.36279600
ETHUSDT,2024-12-20,3417.01000000,3497.84000000,3101.90000000,3472.21000000,1332783.73100000,4421584295.58089900,7029546,616548.69460000,2043875039.78797600
ETHUSDT,2024-12-21,3472.20000000,3555.18000000,3293.11000000,3338.92000000,475275.82000000,1627460721.69215300,2732677,227433.37900000,779411940.38609500
ETHUSDT,2024-12-22,3338.92000000,3403.00000000,3221.10000000,3281.83000000,361920.24950000,1201895225.01695200,2546556,178324.64420000,592471146.24274100
ETHUSDT,2024-12-23,3281.83000000,3466.99000000,3216.97000000,3422.53000000,488253.41000000,1627069583.87868200,4032824,251606.21720000,838574859.78571200
ETHUSDT,2024-12-24,3422.53000000,3539.65000000,3358.19000000,3493.18000000,315723.67630000,1087476459.25316300,2764397,158218.89880000,544905389.45923000
ETHUSDT,2024-12-25,3493.17000000,3547.95000000,3440.93000000,3497.00000000,219846.04520000,766349902.71321700,2133099,110386.21040000,384894251.07668100
ETHUSDT,2024-12-26,3497.00000000,3514.94000000,3304.63000000,3335.05000000,310170.17190000,1047464157.03218900,2543314,164346.24880000,554727435.33012100
ETHUSDT,2024-12-27,3335.04000000,3444.16000000,3306.60000000,3333.51000000,342529.60380000,1152635224.26543900,3133395,171567.67040000,577327628.47015500
ETHUSDT,2024-12-28,3333.51000000,3428.68000000,3322.23000000,3404.00000000,175963.61300000,592591876.17898600,1445334,88404.95780000,297871890.10946200
ETHUSDT,2024-12-29,3404.01000000,3413.78000000,3326.17000000,3356.48000000,156256.88190000,527250656.14570400,1170497,74717.28830000,252109610.01206700
ETHUSDT,2024-12-30,3356.48000000,3437.59000000,3305.00000000,3361.84000000,420794.64760000,1420731724.37256400,2700666,215138.52690000,726878029.72007100
ETHUSDT,2024-12-31,3361.83000000,3451.00000000,3315.59000000,3337.78000000,303053.16850000,1024862944.04619100,2021786,146510.75010000,495460792.49061200
ETHUSDT,2025-01-01,3337.78000000,3374.85000000,3313.88000000,3360.38000000,190238.58610000,636613395.69596500,1182219,99518.02170000,333085258.28746200
ETHUSDT,2025-01-02,3360.39000000,3509.99000000,3354.50000000,3455.67000000,338632.88740000,1166286232.16288200,2373075,169044.36270000,582161055.52196500
ETHUSDT,2025-01-03,3455.68000000,3630.00000000,3423.44000000,3609.01000000,334041.06040000,1179953901.10181400,2293811,169194.07500000,597682226.03096200
ETHUSDT,2025-01-04,3609.00000000,3671.60000000,3572.42000000,3656.88000000,229266.31330000,829864804.85983700,1567855,116823.14830000,422850861.08688600
ETHUSDT,2025-01-05,3656.88000000,3675.25000000,3593.70000000,3635.99000000,155444.17410000,564147572.80066900,1461192,76901.37580000,279135355.27000600
ETHUSDT,2025-01-06,3636.00000000,3744.83000000,3610.63000000,3687.45000000,329642.36480000,1210642823.30206900,2753873,166824.61960000,612822771.95455100
ETHUSDT,2025-01-07,3687.44000000,3700.86000000,3356.31000000,3381.31000000,541543.28740000,1899318756.15801600,3538701,254553.45020000,892893276.02080900
ETHUSDT,2025-01-08,3381.31000000,3415.10000000,3208.20000000,3327.29000000,584749.96270000,1944382187.65665900,3766197,275577.22690000,916259778.41837900
ETHUSDT,2025-01-09,3327.29000000,3357.27000000,3158.00000000,3219.20000000,501818.42470000,1638958679.71436800,3685889,237793.73460000,777185110.08267900
ETHUSDT,2025-01-10,3219.20000000,3322.49000000,3193.97000000,3267.04000000,454142.13330000,1482940591.67198800,3199118,222519.18490000,726413490.66837400
ETHUSDT,2025-01-11,3267.05000000,3320.18000000,3217.56000000,3282.83000000,151679.74870000,494933295.35826200,1208777,74202.78760000,242350177.14399100
ETHUSDT,2025-01-12,3282.83000000,3300.00000000,3224.49000000,3267.30000000,164879.97090000,538751712.04578700,1151908,78312.53320000,255990007.31399000
ETHUSDT,2025-01-13,3267.30000000,3339.00000000,2920.00000000,3137.51000000,845907.56690000,2614824635.15443900,4900248,410956.80140000,1271030799.21146800
ETHUSDT,2025-01-14,3137.51000000,3256.67000000,3125.65000000,3225.63000000,374308.45170000,1197715520.89902600,2446285,180843.36050000,578754045.67724400
ETHUSDT,2025-01-15,3225.63000000,3473.75000000,3186.36000000,3451.52000000,464188.03400000,1537407357.36677100,2689488,233981.71830000,775803015.40606800
ETHUSDT,2025-01-16,3451.51000000,3460.79000000,3265.44000000,3308.05000000,471282.67870000,1573512574.07485100,2667507,227669.87210000,760336218.42832100
ETHUSDT,2025-01-17,3308.04000000,3525.72000000,3307.50000000,3473.63000000,518550.18130000,1773013467.30909300,3165882,269301.51330000,920836504.15644600
ETHUSDT,2025-01-18,3473.64000000,3494.39000000,3227.00000000,3307.71000000,634197.12810000,2100633661.76441900,3931387,309754.32910000,1025970289.51767100
ETHUSDT,2025-01-19,3307.71000000,3448.99000000,3130.48000000,3215.12000000,1342301.52170000,4408659681.01233000,7064813,651932.43120000,2143657478.90028600
ETHUSDT,2025-01-20,3215.20000000,3453.69000000,3142.78000000,3284.00000000,1158354.78140000,3830020315.13160700,7137551,572672.70280000,1895320599.96198600
ETHUSDT,2025-01-21,3283.99000000,3368.00000000,3204.60000000,3327.54000000,548706.05130000,1802317579.66765900,3752957,271093.62780000,890755658.88544800
ETHUSDT,2025-01-22,3327.55000000,3365.99000000,3222.85000000,3242.60000000,349240.74980000,1150648371.19655900,2187671,163482.76000000,538844820.50456300
ETHUSDT,2025-01-23,3242.61000000,3347.97000000,3185.00000000,3338.21000000,605592.72250000,1965307923.08054700,3255920,303294.94180000,984590435.71734800
