symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2022-05-17,148.86,149.77,146.68,149.24,147.24,78336300,78336300,0.38,0.25527,148.6375,"May 17, 22",0.0025527
AAPL,2022-05-16,145.55,147.52,144.18,145.54,143.59,86643800,86643800,-0.01,-0.00687049,145.6975,"May 16, 22",-6.87049e-05
AAPL,2022-05-13,144.59,148.1,143.11,147.11,145.14,113990900,113990900,2.52,1.74,145.7275,"May 13, 22",0.0174
AAPL,2022-05-12,142.77,146.2,138.8,142.56,140.65,182602041,182602041,-0.21,-0.14709,142.5825,"May 12, 22",-0.0014709
AAPL,2022-05-11,153.5,155.45,145.81,146.5,144.53,142689825,142689825,-7.0,-4.56,150.315,"May 11, 22",-0.0456
AAPL,2022-05-10,155.52,156.74,152.93,154.51,152.44,115366736,115366736,-1.01,-0.64943,154.925,"May 10, 22",-0.0064943
AAPL,2022-05-09,154.93,155.83,151.49,152.06,150.02,131577921,131577921,-2.87,-1.85,153.5775,"May 09, 22",-0.0185
AAPL,2022-05-06,156.01,159.44,154.18,157.28,155.17,116124647,116124647,1.27,0.81405,156.7275,"May 06, 22",0.0081405
AAPL,2022-05-05,163.85,164.08,154.95,156.77,154.44,130525300,130525300,-7.08,-4.32,159.9125,"May 05, 22",-0.0432
AAPL,2022-05-04,159.67,166.48,159.26,166.02,163.55,108256503,108256503,6.35,3.98,162.8575,"May 04, 22",0.0398
AAPL,2022-05-03,158.15,160.71,156.32,159.48,157.11,88966526,88966526,1.33,0.84097,158.665,"May 03, 22",0.0084097
AAPL,2022-05-02,156.71,158.23,153.27,157.96,155.61,123055300,123055300,1.25,0.79765,156.5425,"May 02, 22",0.0079765
AAPL,2022-04-29,161.84,166.2,157.25,157.65,155.31,131747600,131747600,-4.19,-2.59,160.735,"April 29, 22",-0.0259
AAPL,2022-04-28,159.25,164.52,158.93,163.64,161.21,130216800,130216800,4.39,2.76,161.585,"April 28, 22",0.0276
AAPL,2022-04-27,155.91,159.79,155.38,156.57,154.24,88063200,88063200,0.66,0.42332,156.9125,"April 27, 22",0.0042332
AAPL,2022-04-26,162.25,162.34,156.72,156.8,154.47,95623240,95623240,-5.45,-3.36,159.5275,"April 26, 22",-0.0336
AAPL,2022-04-25,161.12,163.17,158.46,162.88,160.46,96046400,96046400,1.76,1.09,161.4075,"April 25, 22",0.0109
AAPL,2022-04-22,166.46,167.87,161.5,161.79,159.39,84882424,84882424,-4.67,-2.81,164.405,"April 22, 22",-0.0281
AAPL,2022-04-21,168.91,171.53,165.91,166.42,163.95,87227800,87227800,-2.49,-1.47,168.1925,"April 21, 22",-0.0147
AAPL,2022-04-20,168.76,168.88,166.1,167.23,164.74,67929814,67929814,-1.53,-0.90661,167.7425,"April 20, 22",-0.0090661
AAPL,2022-04-19,165.02,167.82,163.91,167.4,164.91,67723833,67723833,2.38,1.44,166.0375,"April 19, 22",0.0144
AAPL,2022-04-18,163.92,166.6,163.57,165.07,162.62,69023941,69023941,1.15,0.70156,164.79,"April 18, 22",0.0070156
AAPL,2022-04-14,170.62,171.27,165.04,165.29,162.83,75329400,75329400,-5.33,-3.12,168.055,"April 14, 22",-0.0312
